path,type,source,author,license,generation_command,sha256
games/wuxia_arpg/.gitignore,文档/仓库配置,仓库手写,DSEngine Authors,Apache-2.0,HAND,e42f5b3d286ee5c9747fdaeba4351308637c6aace64076840c32c372cc4bfbba
games/wuxia_arpg/assets/actor/bandit_d_atlas.dsprite.json,新生成角色图集,gen_assets.py,DSEngine Authors,Apache-2.0,G1,e8cdbb13ba401a7957f0103df6548d32ba58c1b6e7a143bfb0ed984521f0195b
games/wuxia_arpg/assets/actor/bandit_d_atlas.png,新生成角色图集,gen_assets.py,DSEngine Authors,Apache-2.0,G1,d0540cf53ed8198e84efcce8dd1e5c660837aa6e6f9a02036709a8fb3a730262
games/wuxia_arpg/assets/actor/bandit_l_atlas.dsprite.json,新生成角色图集,gen_assets.py,DSEngine Authors,Apache-2.0,G1,5677b5ccf7716333dce5ed9861dcf869b6019330fcd903faa61b65a1cdc21112
games/wuxia_arpg/assets/actor/bandit_l_atlas.png,新生成角色图集,gen_assets.py,DSEngine Authors,Apache-2.0,G1,7b7ee4fc23126bd1eb1aff6ea9a2005c37e86caa673a59dea45aa54425e90ef6
games/wuxia_arpg/assets/actor/bandit_r_atlas.dsprite.json,新生成角色图集,gen_assets.py,DSEngine Authors,Apache-2.0,G1,67e71d134e8ca457fe9518dfc420c632dc3926920f24bf307e732103fc66a694
games/wuxia_arpg/assets/actor/bandit_r_atlas.png,新生成角色图集,gen_assets.py,DSEngine Authors,Apache-2.0,G1,7fdabdbaf506edc7acfd7c9d01138595a07f9f8a758afbc2d3eadbb1902a532b
games/wuxia_arpg/assets/actor/bandit_u_atlas.dsprite.json,新生成角色图集,gen_assets.py,DSEngine Authors,Apache-2.0,G1,7b1136cc8da277a1362a50615c3589a061c7976f629dc5f18b754f8783ba9c5e
games/wuxia_arpg/assets/actor/bandit_u_atlas.png,新生成角色图集,gen_assets.py,DSEngine Authors,Apache-2.0,G1,4e3e91d25266552792f28045809091d7793dad17c995a6ca0efe01472432bc6f
games/wuxia_arpg/assets/actor/boss_d_atlas.dsprite.json,新生成角色图集,gen_assets.py,DSEngine Authors,Apache-2.0,G1,1944480a3bdd88c1d9dbfcce287668a9008638f2080062babb0599d73b82f4bb
games/wuxia_arpg/assets/actor/boss_d_atlas.png,新生成角色图集,gen_assets.py,DSEngine Authors,Apache-2.0,G1,3f45d6a4fc21e1c374b2b9972ad1cc789ecd8ff7739a25c3cdd3db1811d7ce20
games/wuxia_arpg/assets/actor/boss_l_atlas.dsprite.json,新生成角色图集,gen_assets.py,DSEngine Authors,Apache-2.0,G1,fc34a563eef3310c1a8b9f4ebe78440f3c145260a088feeef7ad058002a69435
games/wuxia_arpg/assets/actor/boss_l_atlas.png,新生成角色图集,gen_assets.py,DSEngine Authors,Apache-2.0,G1,8caabd07e1992b374473d9bcce88671a504c23c3f94dd271318160f7a48d12b8
games/wuxia_arpg/assets/actor/boss_r_atlas.dsprite.json,新生成角色图集,gen_assets.py,DSEngine Authors,Apache-2.0,G1,6e43124f01d1fea7ad969e8efb9111d324f4b5e96fea85f85fa84b2b00fbf486
games/wuxia_arpg/assets/actor/boss_r_atlas.png,新生成角色图集,gen_assets.py,DSEngine Authors,Apache-2.0,G1,5b6e84df6faf6bc9a597a6b8dbc89396f4689c3c58055d508e9e714c82c3add6
games/wuxia_arpg/assets/actor/boss_u_atlas.dsprite.json,新生成角色图集,gen_assets.py,DSEngine Authors,Apache-2.0,G1,204f6d2f4a2170046008d26468aedb74691dce06e9dc5d0b76c11beb4e73c397
games/wuxia_arpg/assets/actor/boss_u_atlas.png,新生成角色图集,gen_assets.py,DSEngine Authors,Apache-2.0,G1,0078aa096ed5088956e1837f647252cfcda698af44555cf20e9733591e30b8fb
